Event ID,Auth Code,Event Timestamp,Req Date Time,Opt ID,Enrolment Reference ID,Aua,Sa,Asa,Auth Result,Error Code,Sub Error Code,Auth Duration,Auth Type,Registered Device Software ID,Registered Device Software Version,Device Provider ID,Model ID,Device Code,Cert Expiry Date,Device Meta Data,Pid Size,Face Match Score,Face Match Type,Face Sdk Version,Face Used,Face Fusion Done,Fdc,Finger Match Threshold,Fmr Sdk Version,Finger Match Score,Fmr Count,Fir Count,Finger Fusion Performed,Idc,Iris Fusion Performed,Location State Code,Location District Code,Resident State Code,Resident District Code,Otp Identifier,Server ID,Kafka Source Timestamp
e2ba82c1-71f8-4c40-a967-51acd2f67feb,ed832a95b5254d4582b4acfb93f64e03,"18/4/2026, 9:28 PM","18/4/2026, 9:28 PM",WCDIPV_NAG906463,3076bfae-8659-4df3-a6fa-0b72d55a252b,3440000,3440000,1800,y,,,37,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,18,294,7a62c6cac3b45ecb525a482bc82c060566a49a94,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-phfts,"18/4/2026, 9:28 PM"
114f1674-7140-477e-8d8e-324ebc102bc2,3c12053922144e2ea57e5517a4d21368,"18/4/2026, 9:28 PM","18/4/2026, 9:28 PM",MH_CSCU_AU_NO211929,476554f5-55f5-4495-b139-ec2085c7273f,940000,940000,900,y,,,162,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,447,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,27,2719,,uid-auth-server-prod-rmq2-54954d7586-bpmdv,"18/4/2026, 9:28 PM"
73dd7ed6-7339-4c6b-bcd1-6f1ab445eba1,b1434f678d1143bbb191e4c5d00db4c6,"18/4/2026, 9:28 PM","18/4/2026, 9:28 PM",IPPBGJ_1420299,3b956779-58b0-42bf-b2b7-56a5915ea867,340000,340000,1200,y,,,144,FO,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,e7026502-b6aa-4e99-b44b-8a6887c4cc54,20280813,0,10660,0,,,0,0,,34,v3.4.15,409,1,1,0,,0,,,24,452,2aa85e3a7e4fe840abe5f5ad56f1a30e60bc9db7,uid-auth-server-oaep-5774f8fc8c-nl9rp,"18/4/2026, 9:28 PM"
479703b2-39e7-464b-b1ee-c5ad5aafd067,9b486f2018594f1785a12d8a145ae83d,"18/4/2026, 9:28 PM","18/4/2026, 9:28 PM",MH_CSCU_LA_NO208251,30810b18-5f8f-43a8-b50d-60b2558ae885,3440000,3440000,1800,y,,,35,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,27,2728,b124a661afbef8e894637dae06ebea7763d7d15c,uid-auth-server-prod-ceph-5f8d7877f-m5mgq,"18/4/2026, 9:28 PM"
6e219efb-7a5e-4fda-acc7-72b762a260ac,ee746d22d61a412395493e3b8b9dfe18,"18/4/2026, 9:28 PM","18/4/2026, 9:28 PM",IPPBBI_1297345,75e2c649-ceb7-420c-be28-0e3814d4d622,650000,PBATS10001,1800,y,,,97,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,659,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,10,223,,uid-auth-server-prod-ceph-5f8d7877f-5qxjg,"18/4/2026, 9:28 PM"
15b3680c-2d9f-48aa-a980-3011eb35546c,4a103027b1f440179c98e910a3e2ceb2,"18/4/2026, 9:34 PM","18/4/2026, 9:34 PM",WCD_RJ_UD_NS762020,3a80bdcd-6566-4416-a47c-609db3f46108,2980000,2980000,1200,y,,,143,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,a2b9582f-3c24-42e5-b678-ec2b484799ad,20280813,0,9112,0,,,0,0,,34,v3.4.15,141,1,1,0,,0,,,8,91,,uid-auth-server-mndc-prod-rmq2-694dd857-2mgrt,"18/4/2026, 9:34 PM"
d34e3ae5-ce5f-4c7f-963d-bcc91464e3b2,6d12390f151e4f3aa7e1bc4cd072fc79,"18/4/2026, 9:35 PM","18/4/2026, 9:34 PM",UP_CSC_UCL_NS121903,fe012f11-0d69-4477-8d42-6f58b15ab616,23000100,23000100,100,y,,,181,F,NXP.IDEMIA.001,1.1.4,Morpho.SmartChip,CBME3RD,edb4388a-7030-4a65-a6ef-fe155b31e0b2,20280813,0,14509,0,,,0,0,,34,v3.4.15,62,1,1,0,,0,,,9,129,,uid-auth-server-prod-rmq2-54954d7586-cbn7r,"18/4/2026, 9:35 PM"
20382035-0538-49ac-bff1-02dd64a9d9df,b86bedc1bc1c4c1981bbe1e3d8077b48,"18/4/2026, 9:35 PM","7/1/2026, 11:20 AM",IPPBUP_1517672,532c88c6-23d6-4b01-a0ff-7d91c5ac9d0b,650000,PBATS10001,1800,y,,,293,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,,3318,630,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,,,,,"18/4/2026, 9:35 PM"
2a8c3d1e-707a-462d-951b-644a8ce6b23e,9aa33dd4aa024334be0d1e6d0a67e7ae,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",BF_10642,b7507c19-5457-4181-a1b4-4dc3eec56952,2260000,2260000,900,y,,,215,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,5e6d0182-6955-49d8-a25b-a997f2426b50,20280813,0,7928,0,,,0,0,,34,v3.4.15,24,1,1,0,,0,,,19,757,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-9jvs7,"18/4/2026, 9:35 PM"
c888ac04-7552-43a1-a2fb-c173c4ae335d,e8352ead0fd246689362d06d915a9698,"18/4/2026, 9:35 PM","7/1/2026, 9:18 PM",0834_2720_SHIVAM,f9cf4a3e-cbef-4d91-8954-73de2f796bf3,23000200,23000200,100,y,,,178,F,,,,,,20280813,,11278,0,,,0,0,,34,v3.4.15,355,1,1,0,,0,,,,,,,"18/4/2026, 9:35 PM"
4dc5b858-1b15-42bd-bdd5-8b59594cbf45,360f8aebef4e4dca85adf49da39417e4,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",IPPBJH_1597786,c39ee3f9-2fe7-4658-9d3b-aab417d04a5b,650000,PSSCN10093,1800,y,,,33,O,,,,,,20250923,0,72,0,,,0,0,,0,,0,0,0,0,,0,,,20,334,900b534deb6f9c31300ddb07c577ace4bb3b4957,uid-auth-server-mndc-77ff45558c-nd9nx,"18/4/2026, 9:35 PM"
32707312-b033-45d7-a2ad-71a41278cd27,69de27deecf14e5dbf9c9a9b799c693e,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,497,I,,,,,,,,244053,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
73e1bf8f-455a-4ef6-8baf-bb716aa0a0b1,2067b4573cc541739f490b852d7abdcc,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,77,F,,,,,,,,742,0,,,0,0,NC,34,v3.4.15,303,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
7c69efd8-ff6c-4aa1-bb24-cf8ea1503fdf,6b199fed88a942c19c6c65c05fd2ccd1,"18/4/2026, 9:35 PM","7/1/2026, 10:20 AM",BH_CSC_UCL_NS820844,204c3c74-8ef2-4ef3-914b-e6f843cbe569,80000,80000,100,y,,,227,F,,,,,,20250923,,14012,0,,,0,0,,34,v3.4.15,175,1,1,0,,0,,,,,,,"18/4/2026, 9:35 PM"
d5af8756-25b9-4528-83d4-cafd8a360c57,ea6b86442bc147c4aa6a2a1b5a093f27,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,n,300,,257,I,,,,,,,,263988,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
0b057a13-38bd-498e-b1b7-40cb5fc541f5,833561b0060c489aae2364b97a4d306c,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,227,F,,,,,,,,997,0,,,0,0,NC,34,v3.4.15,260,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
9d7f304f-8fb8-4a41-ac51-b6ef1a2d88f3,cb613c174f9e4440ba7b245e6a0d91f1,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",RJ_CSC_JO_NS911319,e21d1071-193a-41c7-9dd0-b246a2460a6b,3520000,3520000,100,y,,,165,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,263dc997-61ac-465d-b140-d6df040e1c73,20280813,0,9192,0,,,0,0,,34,v3.4.15,207,1,1,0,,0,,,8,112,,uid-auth-server-mndc-prod-rmq1-546b65fc59-ssm2x,"18/4/2026, 9:35 PM"
fea105cf-2e59-4313-830d-5e3f2c0b63af,b0382c28378c43438a6d2cb28c153379,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",OCSR6336,090ca444-a7c5-4c94-b483-f9de8a46456c,3440000,3440000,1800,y,,,41,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,21,2117,02ff49d01f8ea956f6dcd4ce56d61d79701a68ec,uid-auth-server-6d4ff9f7b6-w6dbl,"18/4/2026, 9:35 PM"
deb1718a-3ea2-46c9-a417-99245679ef78,6317b4a1ab6f4f19867601062edf5166,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",RJ_DU_0516_NS748156,932cb170-165a-4dc4-a5c8-e5a3a1862fc9,2980000,SERVICEMON,1200,y,,,656,F,,,,,,,,466258,0,,,0,0,NC,34,,446,0,1,0,NC,0,,,8,104,,,"18/4/2026, 9:35 PM"
35012e53-8f9f-4aeb-9f9c-0efe222d2740,9e95c6d15fd74c2383d8a8edfbe76d38,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",21087013ANAKAPALLI_AKP,0cac3139-cf1f-496f-b721-12cd9200c850,210000,PGVWV24263,1700,y,,,35,O,,,,,,20250923,0,65,0,,,0,0,,0,,0,0,0,0,,0,,,28,763,91872330ed00eb699cbb1f5af79b68dec509fa7e,uid-auth-server-prod-rmq1-646c69f459-vx4rc,"18/4/2026, 9:35 PM"
6f33a92b-b589-40a8-94fd-137a6d6f634e,1e5c165eee424c9680b79a73334f12e9,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",IPPBWB_1227296,08c62845-7ea5-4730-9901-086928639994,340000,340000,1200,y,,,163,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,c9fcd3c7-054b-4250-8b2c-d020738314f6,20280813,0,10484,0,,,0,0,,34,v3.4.15,61,1,1,0,,0,,,19,321,,uid-auth-server-oaep-5774f8fc8c-xszds,"18/4/2026, 9:35 PM"
a1355600-6fa4-4456-ac43-264bcd90f185,401c7531dfe64b54919ccfd6cafd0edf,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",IPPBBI_1310533,17606f6f-a40d-4be9-8ea4-adfdb232ea91,340000,340000,1200,y,,,167,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,12808d9d-0d03-4380-adf6-d7420e2f75b2,20280813,0,10152,0,,,0,0,,34,v3.4.15,129,1,1,0,,0,,,10,214,,uid-auth-server-oaep-5774f8fc8c-t29hw,"18/4/2026, 9:35 PM"
3da5ed6a-a7f3-4a33-b9bc-a0c7041288ea,c3e0a98c86f14caeb1e6474653129b4c,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UP_UBIA_NS898918,20d33eb8-3287-49e5-80c7-1173ac350ecb,650000,PMKSN10190,1800,n,100,,29,D,,,,,,20250923,0,163,0,,,0,0,,0,,0,0,0,0,,0,,,9,180,,uid-auth-server-mndc-prod-ceph-66bf4f4674-65dh5,"18/4/2026, 9:35 PM"
7cea91f7-6397-4a49-916e-45977304256c,dc9f9d99587a4bacaf53e6452872d28c,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",RJ_DU_0516_NS748156,932cb170-165a-4dc4-a5c8-e5a3a1862fc9,2980000,2980000,1200,y,,,38,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,8,104,66dc1ea8775dec1ed326bea580596d1868a2897e,uid-auth-server-prod-ceph-5f8d7877f-fhnc9,"18/4/2026, 9:35 PM"
31715f88-eaf4-48d7-9980-90684ea60a88,72e259226c214ab5b3748333beac451f,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",IPPBWB_1468262,26aff783-8982-4b5f-b647-30b6babf8be9,340000,340000,1200,y,,,160,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,256b7b96-6625-4cdd-b8b6-702dbd8e6f0b,20280813,0,10312,0,,,0,0,,34,v3.4.15,363,1,1,0,,0,,,19,314,,uid-auth-server-mndc-77ff45558c-cxdgh,"18/4/2026, 9:35 PM"
7cdf8b59-d69f-4018-9191-48878f9e89f8,38d1d277ea844a5da278b0d65fa69a39,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",WCD_RJ_AL_NS803032,01c3f1b5-51b5-4ffb-a977-7d2ab0f3a7ec,2980000,SERVICEMON,1200,n,300,,407,I,,,,,,,,219026,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,8,107,,,"18/4/2026, 9:35 PM"
e1711351-95a8-4ee2-b467-8b05e8c7cbe7,72904f418876423695a7983113c6c586,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,499,I,,,,,,,,244053,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
f2b5a2a1-e936-4fb0-ba01-e987bbbb3e5b,1403dc4a34354349827c2fc441a531db,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,82,F,,,,,,,,742,0,,,0,0,NC,34,v3.4.15,303,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
6eac3fba-ee21-478b-8631-a2a3bc5aee06,7c82b265f8314fc8a4cf9f227c610fda,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",WCD_RJ_AL_NS803032,01c3f1b5-51b5-4ffb-a977-7d2ab0f3a7ec,2980000,SERVICEMON,1200,y,,,351,I,,,,,,,,219354,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,8,107,,,"18/4/2026, 9:35 PM"
005163fe-12b9-4c35-a877-1ef13463a65a,c995aa15d03845bca63669e6467a0e36,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,n,300,,426,I,,,,,,,,263988,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
e6a9c4b3-1e33-42fc-9270-ca548e7f3a18,500f8159c0e447e4a906fc4b2a4df98b,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,224,F,,,,,,,,997,0,,,0,0,NC,34,v3.4.15,260,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:35 PM"
8ddf9b48-03eb-458c-9c53-6e5447ab5746,166d4e6583f94b0c976eb0d7be9bc68c,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",SED_SNR_MBNR_MADH812,fa86bc2f-c2fb-4a08-b5c0-89508bc58e67,3110000,PESDT16420,1700,y,,,140,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,55c187f1-5688-4dd3-b823-6f5e79e25764,20280813,0,9408,0,,,0,0,,34,v3.4.15,40,1,1,0,,0,,,36,705,,uid-auth-server-prod-ceph-5f8d7877f-kzkcx,"18/4/2026, 9:35 PM"
470a0296-0be8-4cb5-ab2d-f2272a67b30f,26c57dfa116c41748e0dbd5468bbb391,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",CSCODD_KH_NS694902,95dceeb0-5efc-49be-a187-ba00e5a210f8,23000100,23000100,100,y,,,151,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,45e03aae-6259-4bca-9faa-ee7ec9d15ecb,20280813,0,10124,0,,,0,0,,34,v3.4.15,257,1,1,0,,0,,,21,374,,uid-auth-server-mndc-prod-rmq2-694dd857-fks8k,"18/4/2026, 9:35 PM"
228a68ad-623b-4df4-b600-8db2995415e0,77fa076fcc454a5fa6cf0d21c184339c,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",IPPBOD_1415620,bac4db95-da18-47eb-88a5-db4e8c4938be,340000,340000,1200,y,,,145,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,79c0f898-a126-4231-8b5f-0f8c66ff2dbc,20280813,0,11292,0,,,0,0,,34,v3.4.15,252,1,1,0,,0,,,21,362,,uid-auth-server-oaep-5774f8fc8c-nl9rp,"18/4/2026, 9:35 PM"
a72a6930-4b6f-400e-b772-7693f90a72a4,cd37b7e7703f445ab56262ea23074bb3,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",DITCHP_NS105870,7ad6e514-5240-44c4-88c5-40228b56bdf8,180000,180000,100,y,,,153,F,NXP.IDEMIA.001,1.1.4,Morpho.SmartChip,CBME3RD,ad9f1a6f-0c65-40b7-94b4-882b83181606,20280813,0,14024,0,,,0,0,,34,v3.4.15,342,1,1,0,,0,,,2,210,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-mft4v,"18/4/2026, 9:35 PM"
bde5f0ba-0e3b-4daf-89b5-6dac2bb7ae68,1269a0eba9d248e2a30c17fe51a61a5e,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",DOW_RJ_CH_NS629941,f9606d06-a190-4ed6-b561-2897bdb26e42,9400000,9400000,100,y,,,122,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,57d35f3c-6b02-4214-923b-f35d7b2704dd,20280813,0,6875,0,,,0,0,,34,v3.4.15,108,1,1,0,,0,,,8,100,,uid-auth-server-prod-ceph-5f8d7877f-8jwt8,"18/4/2026, 9:35 PM"
60488102-68bb-4fb7-b673-b11d948b4ffd,f242acedefb6493f85f5d130192a6f13,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",DOP_PB_NS613846,3f573454-5938-4b15-9b36-75eeb1750f17,2980000,2980000,1200,y,,,32,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,3,305,87cceba5202afa06913fae0341e5a58e5f4cd3f2,uid-auth-server-mndc-prod-rmq2-694dd857-2mgrt,"18/4/2026, 9:35 PM"
301f0ae2-3d52-41e2-8c80-a5e0adbd5f6d,4107120396d84d2683a6a4ca74450555,"18/4/2026, 9:35 PM","18/4/2026, 9:35 PM",BH_CSC_UCL_NS818278,6010b6b4-2ec3-4a2f-88bd-bd1f5e29e2aa,410000,410000,100,y,,,186,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,49afbc74-0c58-429a-a6fe-23f16dc1f538,20280813,0,10068,0,,,0,0,,34,v3.4.15,257,1,1,0,,0,,,10,220,,uid-auth-server-mndc-77ff45558c-5fb84,"18/4/2026, 9:35 PM"
d782dde9-b654-46ae-841c-b07515ea6552,26667720ee444d6b96ea9aba84232b09,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,510,I,,,,,,,,244053,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:36 PM"
615dd031-ed8e-4a86-8279-753a7cefe29d,d3f9a3c3e0924859b46043b6013da1b7,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",IPPBJH_1481672,6ed1b1d0-7a00-4592-a356-47e74b31439d,3360000,3360000,2500,y,,,97,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,420,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,10,220,,uid-auth-server-6d4ff9f7b6-tqspw,"18/4/2026, 9:36 PM"
49daa2e9-18f9-46bc-839d-3d88e53686c5,29d111a69bc640628720f1e20f42187a,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,240,F,,,,,,,,742,0,,,0,0,NC,34,v3.4.15,303,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:36 PM"
d1de4c23-fe97-4b75-9e4b-310ce4290c73,d99ac7d2359d47eda4f50ec1e2efb79b,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,n,300,,241,I,,,,,,,,263988,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:36 PM"
4d7e0673-b55a-4f45-8e06-71733c2c24ff,a2bf5fdc988d489dbf685a3d7c1bc801,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,248,F,,,,,,,,997,0,,,0,0,NC,34,v3.4.15,260,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:36 PM"
88836c2d-d76a-4506-ba20-5f906c955f66,98aed16ae4514397a3056e1b5941af76,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",DOPWB_NS482909,b152fed6-c7a9-400d-96ef-f4f80680bafe,10000,10000,400,y,,,38,O,,,,,,20221021,0,212,0,,,0,0,,0,,0,0,0,0,,0,,,19,314,9872f825372048d265ba4664864c1ba76227774d,uid-auth-server-prod-rmq1-646c69f459-c6q2h,"18/4/2026, 9:36 PM"
c89eff92-68e7-47f6-83dd-132dd88b4d14,c7ec2bf0e74540eca4cb168f89bc54d7,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",JK-DFWH-019-SGR,c739b891-e913-4ba8-99c6-0c5e41beee63,3440000,3440000,1800,y,,,46,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,1,12,f491c4abe93dd21cba5519ca334794284fb99db7,uid-auth-server-prod-ceph-5f8d7877f-mcrr9,"18/4/2026, 9:36 PM"
f5ede73d-e1ab-4e3f-bdf3-cb126bee3f73,d2655e50e85447d5bf97975888b9ed43,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",10790850RNTCHTL_PLN,3c37de5b-49a0-4c31-b5b0-41df2f994823,210000,PGVWV24263,2500,y,,,39,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3362,594,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,28,2817,,uid-auth-server-mndc-prod-rmq2-694dd857-n97ff,"18/4/2026, 9:36 PM"
0369976b-8708-4378-835a-b9224aa93d01,fa4fabbaaf674abe850e5e0aa8dd86ee,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",APHMFW_CSC_NS164506,7c2c56f2-e150-4c0c-b626-5730d119aefe,2980000,2980000,1200,y,,,41,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,371,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,28,525,,uid-auth-server-mndc-prod-rmq2-694dd857-zpldd,"18/4/2026, 9:36 PM"
876ed842-9264-4e4d-8286-9d5cd44e6a9a,92045a216bd4496ca28a044e4053b49c,"18/4/2026, 9:36 PM","7/1/2026, 10:48 AM",IPPBNE_1543339,0fb0530f-d085-4aaf-be49-b1666497ad00,650000,PBATS10001,1800,y,,,83,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,,3318,415,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,,,,,"18/4/2026, 9:36 PM"
01ef7a2f-3843-4b3d-af2e-a77d19aae2af,27dd67138f1749a5bcc34d4ad0f40a90,"18/4/2026, 9:36 PM","7/1/2026, 11:10 AM",IPPBGJ_1512629,33048420-066d-45d9-a7ea-b72d64aa8d62,650000,PBATS10001,1800,y,,,293,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,,3318,413,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,,,,,"18/4/2026, 9:36 PM"
ba6b495a-acea-49b4-97d1-ef46e4d0eda6,8d9fd8b5ed8344129dffd6cc896f30a7,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",UCSC_WB_NS253162,2d9810e8-5e1f-4d80-80fa-0f7ebc9ba56f,60000,60000,100,y,,,241,I,MANTRA.WIN.002,1.2.2,MANTRA.MSIPL,MIS100V2,f499e740-5f2d-4767-86fa-5f65c203a77e,20280813,0,41412,0,,,0,0,,0,,0,0,0,0,,0,,,19,324,,uid-auth-server-mndc-prod-rmq1-546b65fc59-76ft9,"18/4/2026, 9:36 PM"
e0c712b9-c992-4157-8383-07c877210a80,1d63c203aff94434af6ffa65962660eb,"18/4/2026, 9:36 PM","7/1/2026, 8:52 AM",IPPBOD_1626389,3b7444a4-e125-4693-b242-1b2e9717f414,650000,PBATS10001,1800,n,300,,253,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,,3318,0, ,2.5,1,0,,0,,0,0,0,0,,0,,,,,,,"18/4/2026, 9:36 PM"
dec98ac1-5262-42a6-bf1c-d49ce264f1e1,4435873aabe941f2a613cf49135c7e5d,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",ICDSI_SLM_NS741857,1d8a9758-15b3-4a11-975d-08fb8648e776,520000,520000,1500,y,,,132,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,db3f0186-0ea3-41fa-84ce-5921a6d937b1,20280813,0,9064,0,,,0,0,,34,v3.4.15,223,1,1,0,,0,,,33,601,,uid-auth-server-prod-ceph-5f8d7877f-g8x9v,"18/4/2026, 9:36 PM"
93ca5cd0-9ed4-468c-970b-1d074c420830,3c8addab050e4d2b852b98d9905a0584,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",WCD_RJ_UD_NS797004,58074004-1b5b-4e0f-aab5-8523fef7aaaa,2980000,SERVICEMON,1200,y,,,372,F,,,,,,,,136890,0,,,0,0,NC,34,,276,0,1,0,NC,0,,,8,93,,,"18/4/2026, 9:36 PM"
